time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),wind_speed_10m (km/h),latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2025-06-19 06:00:00,18.0,89,0.00,19.8,23.8,0.101,0.124,2.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 07:00:00,20.2,79,0.00,20.0,23.6,0.101,0.124,4.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 08:00:00,23.0,62,0.00,21.3,23.4,0.101,0.124,1.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 09:00:00,25.4,50,0.00,23.4,23.3,0.101,0.124,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 10:00:00,27.2,43,0.00,25.8,23.3,0.100,0.124,1.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 11:00:00,28.4,39,0.00,28.3,23.4,0.100,0.124,1.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 12:00:00,29.4,37,0.00,30.6,23.5,0.100,0.124,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 13:00:00,29.9,35,0.00,32.5,23.8,0.100,0.124,2.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 14:00:00,29.9,35,0.00,33.8,24.0,0.101,0.124,6.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 15:00:00,30.0,36,0.10,34.6,24.3,0.102,0.124,7.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 16:00:00,29.8,37,0.10,33.6,24.5,0.109,0.124,6.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 17:00:00,29.5,37,0.00,33.7,24.7,0.109,0.124,8.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 18:00:00,28.9,39,0.00,33.2,25.0,0.109,0.124,7.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 19:00:00,28.2,43,0.00,32.4,25.2,0.108,0.124,6.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 20:00:00,27.2,47,0.00,31.1,25.3,0.108,0.124,5.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 21:00:00,25.3,56,0.00,29.5,25.4,0.108,0.124,5.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 22:00:00,24.2,62,0.00,27.9,25.5,0.108,0.124,4.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-19 23:00:00,23.2,65,0.00,26.6,25.4,0.108,0.124,4.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 00:00:00,22.6,64,0.00,25.4,25.4,0.108,0.124,4.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 01:00:00,22.2,62,0.00,24.4,25.3,0.108,0.124,4.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 02:00:00,21.5,62,0.00,23.6,25.1,0.108,0.124,4.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 03:00:00,21.4,58,0.00,22.9,25.0,0.108,0.124,6.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 04:00:00,20.6,62,0.00,21.8,24.8,0.105,0.124,7.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 05:00:00,20.2,62,0.00,21.4,24.6,0.105,0.124,7.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 06:00:00,19.4,66,0.00,20.9,24.4,0.105,0.124,6.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 07:00:00,20.5,62,0.00,21.0,24.2,0.105,0.124,7.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 08:00:00,23.2,53,0.00,22.1,24.1,0.105,0.124,5.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 09:00:00,25.7,42,0.00,23.8,23.9,0.104,0.124,11.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 10:00:00,27.3,36,0.00,25.9,23.9,0.104,0.124,13.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 11:00:00,28.1,35,0.00,27.9,24.0,0.104,0.124,15.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 12:00:00,28.2,37,0.00,29.6,24.1,0.104,0.124,16.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 13:00:00,28.4,37,0.00,31.1,24.2,0.104,0.124,15.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 14:00:00,29.1,36,0.00,32.5,24.5,0.104,0.124,14.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 15:00:00,29.1,33,0.00,33.4,24.7,0.103,0.124,15.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 16:00:00,29.7,26,0.00,33.8,24.9,0.093,0.124,14.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 17:00:00,29.0,29,0.00,33.8,25.2,0.093,0.124,18.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 18:00:00,27.8,31,0.00,33.3,25.4,0.093,0.124,18.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 19:00:00,26.9,31,0.00,32.2,25.6,0.093,0.124,18.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 20:00:00,25.5,36,0.00,30.7,25.7,0.093,0.124,13.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 21:00:00,23.5,47,0.00,29.0,25.7,0.093,0.124,7.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 22:00:00,21.6,58,0.00,27.2,25.7,0.093,0.124,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-20 23:00:00,19.7,66,0.00,25.7,25.7,0.093,0.124,8.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 00:00:00,18.5,71,0.00,24.4,25.5,0.093,0.124,3.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 01:00:00,17.5,75,0.00,23.2,25.4,0.093,0.124,2.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 02:00:00,16.4,80,0.00,22.0,25.2,0.093,0.124,2.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 03:00:00,15.6,86,0.00,21.0,25.0,0.093,0.124,2.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 04:00:00,15.2,87,0.00,19.5,24.7,0.112,0.124,0.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 05:00:00,14.3,85,0.00,18.7,24.4,0.112,0.124,2.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 06:00:00,13.9,76,0.00,18.0,24.1,0.112,0.124,3.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 07:00:00,15.8,59,0.00,18.0,23.8,0.112,0.124,5.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 08:00:00,18.1,41,0.00,19.0,23.6,0.112,0.124,4.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 09:00:00,20.0,34,0.00,20.6,23.4,0.111,0.124,4.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 10:00:00,21.4,32,0.00,22.7,23.3,0.111,0.124,5.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 11:00:00,22.2,33,0.00,24.6,23.2,0.111,0.124,7.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 12:00:00,22.9,36,0.00,26.4,23.3,0.110,0.124,8.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 13:00:00,23.1,38,0.00,27.4,23.3,0.110,0.124,9.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 14:00:00,23.2,38,0.00,28.1,23.4,0.110,0.124,9.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 15:00:00,22.1,45,0.00,28.0,23.6,0.109,0.124,15.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 16:00:00,23.3,40,0.10,29.0,23.8,0.112,0.124,9.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 17:00:00,22.4,42,0.00,28.8,24.0,0.111,0.124,12.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 18:00:00,21.2,47,0.10,28.1,24.1,0.112,0.124,10.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 19:00:00,20.8,50,0.00,27.1,24.1,0.112,0.124,8.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 20:00:00,20.2,51,0.00,25.9,24.2,0.111,0.124,6.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 21:00:00,18.4,61,0.00,24.4,24.1,0.111,0.124,2.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 22:00:00,17.4,71,0.00,22.9,24.0,0.111,0.124,2.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-21 23:00:00,16.4,81,0.00,21.6,23.9,0.111,0.124,2.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 00:00:00,16.0,84,0.00,20.5,23.7,0.111,0.124,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 01:00:00,15.3,86,0.00,19.6,23.5,0.111,0.124,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 02:00:00,14.4,88,0.00,18.7,23.3,0.111,0.124,3.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 03:00:00,13.7,89,0.00,17.9,23.1,0.111,0.124,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 04:00:00,13.9,71,0.00,17.5,22.9,0.104,0.124,2.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 05:00:00,13.7,70,0.00,16.8,22.7,0.104,0.124,2.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 06:00:00,13.6,69,0.00,16.2,22.4,0.104,0.124,2.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 07:00:00,15.6,61,0.00,16.4,22.1,0.104,0.124,3.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 08:00:00,18.4,46,0.00,17.7,21.9,0.104,0.124,1.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 09:00:00,21.0,36,0.00,19.8,21.8,0.104,0.124,1.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 10:00:00,22.9,30,0.00,22.3,21.7,0.104,0.124,0.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 11:00:00,24.5,27,0.00,25.0,21.8,0.104,0.124,0.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 12:00:00,25.9,23,0.00,27.4,21.9,0.104,0.124,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 13:00:00,26.6,23,0.00,29.4,22.1,0.104,0.124,6.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 14:00:00,26.8,24,0.00,30.6,22.3,0.104,0.124,11.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 15:00:00,26.9,23,0.00,31.2,22.6,0.103,0.124,13.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 16:00:00,26.1,28,0.00,30.4,22.7,0.118,0.124,17.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 17:00:00,26.0,28,0.00,30.3,23.0,0.117,0.124,14.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 18:00:00,25.8,29,0.00,29.8,23.2,0.116,0.124,13.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 19:00:00,24.8,33,0.00,29.0,23.4,0.116,0.124,13.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 20:00:00,23.5,35,0.00,27.7,23.5,0.115,0.124,10.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 21:00:00,20.7,49,0.00,25.9,23.6,0.115,0.124,3.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 22:00:00,18.9,63,0.00,24.1,23.6,0.115,0.124,3.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-22 23:00:00,17.4,72,0.00,22.6,23.5,0.115,0.124,3.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 00:00:00,16.6,75,0.00,21.3,23.4,0.115,0.124,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 01:00:00,16.3,73,0.00,20.2,23.2,0.115,0.124,3.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 02:00:00,16.2,68,0.00,19.3,23.0,0.115,0.124,4.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 03:00:00,15.5,67,0.00,18.6,22.8,0.115,0.124,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 04:00:00,14.5,66,0.00,17.4,22.8,0.099,0.124,4.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 05:00:00,14.4,65,0.00,16.9,22.6,0.099,0.124,4.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 06:00:00,14.3,65,0.00,16.5,22.3,0.099,0.124,4.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 07:00:00,16.6,56,0.00,16.8,22.1,0.099,0.124,7.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 08:00:00,20.6,43,0.00,18.3,21.9,0.099,0.124,3.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 09:00:00,24.1,30,0.00,20.6,21.8,0.099,0.124,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 10:00:00,26.3,23,0.00,23.3,21.8,0.099,0.124,7.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 11:00:00,27.5,21,0.00,26.0,21.8,0.099,0.124,9.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 12:00:00,28.4,21,0.00,28.6,22.0,0.099,0.124,9.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 13:00:00,29.2,20,0.00,30.8,22.2,0.099,0.124,7.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 14:00:00,30.0,20,0.00,32.8,22.6,0.099,0.124,6.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 15:00:00,30.5,20,0.00,34.2,22.9,0.099,0.124,6.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 16:00:00,30.8,20,0.00,34.0,23.2,0.106,0.124,2.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 17:00:00,30.6,20,0.00,34.4,23.5,0.106,0.124,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 18:00:00,29.9,23,0.00,34.1,23.9,0.106,0.124,7.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 19:00:00,28.2,30,0.00,32.9,24.1,0.106,0.124,12.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 20:00:00,26.2,35,0.00,31.2,24.4,0.105,0.124,9.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 21:00:00,23.3,47,0.00,29.2,24.5,0.105,0.124,2.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 22:00:00,21.8,58,0.00,27.2,24.6,0.105,0.124,3.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-23 23:00:00,20.8,67,0.00,25.6,24.6,0.105,0.124,3.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 00:00:00,19.8,72,0.00,24.1,24.5,0.105,0.124,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 01:00:00,19.5,71,0.00,22.9,24.4,0.105,0.124,1.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 02:00:00,19.2,66,0.00,21.7,24.3,0.105,0.124,1.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 03:00:00,18.4,67,0.00,20.8,24.1,0.105,0.124,2.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 04:00:00,17.5,65,0.00,19.4,24.0,0.087,0.124,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 05:00:00,17.4,62,0.00,18.9,23.7,0.087,0.124,4.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 06:00:00,17.2,61,0.00,18.5,23.5,0.087,0.124,4.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 07:00:00,18.9,54,0.00,18.7,23.3,0.087,0.124,4.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 08:00:00,21.4,45,0.00,20.0,23.1,0.087,0.124,3.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 09:00:00,24.4,36,0.00,22.1,23.0,0.087,0.124,0.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 10:00:00,27.3,30,0.00,24.8,23.0,0.087,0.124,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 11:00:00,29.8,24,0.00,27.7,23.0,0.087,0.124,2.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 12:00:00,31.5,19,0.00,30.7,23.2,0.087,0.124,3.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 13:00:00,32.5,17,0.00,33.2,23.5,0.087,0.124,6.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 14:00:00,33.0,16,0.00,35.1,23.8,0.087,0.124,10.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 15:00:00,32.9,16,0.00,36.2,24.1,0.087,0.124,13.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 16:00:00,32.9,17,0.00,36.5,24.5,0.087,0.124,14.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 17:00:00,32.1,18,0.00,36.4,24.9,0.087,0.124,16.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 18:00:00,31.5,17,0.00,35.9,25.2,0.087,0.124,16.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 19:00:00,31.0,17,0.00,34.8,25.4,0.087,0.124,15.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 20:00:00,29.4,20,0.00,33.3,25.7,0.087,0.124,10.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 21:00:00,26.3,26,0.00,31.3,25.8,0.087,0.124,6.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 22:00:00,24.4,32,0.00,29.3,25.9,0.087,0.124,6.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-24 23:00:00,23.5,35,0.00,27.7,25.9,0.087,0.124,6.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 00:00:00,23.1,36,0.00,26.4,25.8,0.087,0.124,7.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 01:00:00,23.0,37,0.00,25.4,25.7,0.087,0.124,7.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 02:00:00,22.9,38,0.00,24.5,25.6,0.087,0.124,8.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 03:00:00,22.0,42,0.00,23.8,25.5,0.087,0.124,6.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 04:00:00,20.4,50,0.00,22.3,25.5,0.117,0.124,6.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 05:00:00,20.0,52,0.00,21.8,25.3,0.117,0.124,6.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 06:00:00,19.7,54,0.00,21.3,25.1,0.116,0.124,6.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 07:00:00,21.3,50,0.00,21.4,24.8,0.116,0.124,7.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 08:00:00,24.6,43,0.00,22.4,24.7,0.116,0.124,5.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 09:00:00,27.4,34,0.00,24.3,24.5,0.116,0.124,6.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 10:00:00,29.2,29,0.00,26.5,24.5,0.115,0.124,11.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 11:00:00,30.3,27,0.00,28.6,24.6,0.114,0.124,11.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 12:00:00,31.3,26,0.00,30.8,24.7,0.113,0.124,10.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 13:00:00,32.1,25,0.00,32.8,24.9,0.112,0.124,9.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 14:00:00,32.5,25,0.00,34.3,25.2,0.111,0.124,10.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 15:00:00,32.6,26,0.00,35.3,25.5,0.110,0.124,12.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 16:00:00,32.4,27,0.00,35.3,25.8,0.108,0.124,14.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 17:00:00,32.2,28,0.00,35.4,26.1,0.107,0.124,12.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 18:00:00,31.9,29,0.00,35.3,26.3,0.107,0.124,10.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 19:00:00,31.0,31,0.00,34.5,26.6,0.107,0.124,11.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 20:00:00,29.5,32,0.00,33.1,26.7,0.107,0.124,9.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 21:00:00,26.7,40,0.00,31.3,26.8,0.106,0.124,5.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 22:00:00,24.4,50,0.00,29.4,26.9,0.106,0.124,4.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-25 23:00:00,22.9,57,0.00,27.8,26.8,0.106,0.124,5.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 00:00:00,21.9,60,0.00,26.4,26.8,0.106,0.124,4.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 01:00:00,21.7,59,0.00,25.2,26.6,0.106,0.124,4.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 02:00:00,21.7,54,0.00,24.3,26.5,0.106,0.124,4.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 03:00:00,21.8,49,0.00,23.4,26.3,0.106,0.124,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 04:00:00,20.0,55,0.00,21.7,26.0,0.113,0.124,2.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 05:00:00,20.2,53,0.00,21.2,25.7,0.113,0.124,1.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 06:00:00,20.1,53,0.00,20.7,25.5,0.113,0.124,2.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 07:00:00,22.4,48,0.00,21.0,25.2,0.113,0.124,2.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 08:00:00,25.8,40,0.00,22.4,25.0,0.113,0.124,2.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 09:00:00,29.3,31,0.00,24.6,24.9,0.113,0.124,1.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 10:00:00,31.7,26,0.00,27.2,24.9,0.112,0.124,5.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 11:00:00,32.8,25,0.00,29.7,25.0,0.111,0.124,12.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 12:00:00,33.3,25,0.00,31.9,25.1,0.111,0.124,14.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 13:00:00,33.9,24,0.00,33.8,25.3,0.110,0.124,13.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 14:00:00,34.3,23,0.00,35.2,25.6,0.109,0.124,13.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 15:00:00,34.7,21,0.00,36.3,25.9,0.108,0.124,12.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 16:00:00,34.8,21,0.00,36.8,26.2,0.108,0.124,11.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 17:00:00,34.6,21,0.00,37.0,26.5,0.107,0.124,12.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 18:00:00,33.9,23,0.00,36.6,26.8,0.107,0.124,14.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 19:00:00,32.6,26,0.00,35.6,27.1,0.106,0.124,15.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 20:00:00,31.3,30,0.00,34.3,27.2,0.106,0.124,11.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-06-26 21:00:00,28.6,40,0.00,32.5,27.4,0.106,0.124,5.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
